movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3246,Malcolm X (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3247,Sister Act (1992),1992,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3248,Sister Act 2: Back in the Habit (1993),1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,"Hand That Rocks the Cradle, The (1992)",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3250,Alive (1993),1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3251,Agnes of God (1985),1985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3252,Scent of a Woman (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3253,Wayne's World (1992),1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,Wayne's World 2 (1993),1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,"League of Their Own, A (1992)",1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3256,Patriot Games (1992),1992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3257,"Bodyguard, The (1992)",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3258,Death Becomes Her (1992),1992,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3259,Far and Away (1992),1992,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3260,Howards End (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3261,Singles (1992),1992,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3262,Twin Peaks: Fire Walk with Me (1992),1992,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3263,White Men Can't Jump (1992),1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3264,Buffy the Vampire Slayer (1992),1992,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3265,Hard-Boiled (Lat sau san taam) (1992),1992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3267,"Mariachi, El (1992)",1992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3268,Stop! Or My Mom Will Shoot (1992),1992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,Forever Young (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3270,"Cutting Edge, The (1992)",1992,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3271,Of Mice and Men (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3272,Bad Lieutenant (1992),1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3273,Scream 3 (2000),2000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3274,Single White Female (1992),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3275,"Boondock Saints, The (2000)",2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3276,Gun Shy (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,"Brandon Teena Story, The (1998)",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3282,Different for Girls (1996),1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,They Might Be Giants (1971),1971,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3285,"Beach, The (2000)",2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3286,Snow Day (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,"Tigger Movie, The (2000)",2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,Not One Less (Yi ge dou bu neng shao) (1999),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3292,"Big Combo, The (1955)",1955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3296,To Sir with Love (1967),1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3298,Boiler Room (2000),2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3300,Pitch Black (2000),2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3301,"Whole Nine Yards, The (2000)",2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3302,Beautiful People (1999),1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,Black Tar Heroin: The Dark End of the Street (2000),2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,Blue Collar (1978),1978,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3307,City Lights (1931),1931,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3308,"Flamingo Kid, The (1984)",1984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3310,"Kid, The (1921)",1921,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3311,"Man from Laramie, The (1955)",1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3313,Class Reunion (1982),1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,Reindeer Games (2000),2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3317,Wonder Boys (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3318,Deterrence (1999),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3320,Mifune's Last Song (Mifunes sidste sang) (1999),1999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3324,Drowning Mona (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,"Next Best Thing, The (2000)",2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3326,What Planet Are You From? (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3327,Beyond the Mat (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3328,Ghost Dog: The Way of the Samurai (1999),1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3329,"Year My Voice Broke, The (1987)",1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3330,Splendor in the Grass (1961),1961,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3331,My Tutor (1983),1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3333,"Killing of Sister George, The (1968)",1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3334,Key Largo (1948),1948,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3338,For All Mankind (1989),1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3339,Cross of Iron (1977),1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3340,Bride of the Monster (1955),1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3341,Born Yesterday (1950),1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Birdy (1984),1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3343,And God Created Woman (1988),1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3345,"Charlie, the Lonesome Cougar (1967)",1967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,Never Cry Wolf (1983),1983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3350,"Raisin in the Sun, A (1961)",1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3354,Mission to Mars (2000),2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3355,"Ninth Gate, The (1999)",1999,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3357,East-West (Est-ouest) (1999),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3358,Defending Your Life (1991),1991,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
3359,Breaking Away (1979),1979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3360,Hoosiers (a.k.a. Best Shot) (1986),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3361,Bull Durham (1988),1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3362,Dog Day Afternoon (1975),1975,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3363,American Graffiti (1973),1973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3364,"Asphalt Jungle, The (1950)",1950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3365,"Searchers, The (1956)",1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3368,"Big Country, The (1958)",1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3370,Betrayed (1988),1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3371,Bound for Glory (1976),1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3372,"Bridge at Remagen, The (1969)",1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3373,Buck and the Preacher (1972),1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,Daughters of the Dust (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3375,Destination Moon (1950),1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3377,Hangmen Also Die (1943),1943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3379,On the Beach (1959),1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3380,Railroaded! (1947),1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3384,"Taking of Pelham One Two Three, The (1974)",1974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3385,Volunteers (1985),1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,JFK (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3387,Who's Harry Crumb? (1989),1989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3388,Harry and the Hendersons (1987),1987,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,Shanghai Surprise (1986),1986,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3391,Who's That Girl? (1987),1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,She-Devil (1989),1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Date with an Angel (1987),1987,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3394,Blind Date (1987),1987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,Nadine (1987),1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,"Muppet Movie, The (1979)",1979,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3397,"Great Muppet Caper, The (1981)",1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,"Muppets Take Manhattan, The (1984)",1984,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3399,Sesame Street Presents Follow That Bird (1985),1985,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,We're Back! A Dinosaur's Story (1993),1993,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3401,Baby... Secret of the Lost Legend (1985),1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3402,Turtle Diary (1985),1985,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3403,Raise the Titanic (1980),1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3404,Titanic (1953),1953,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3405,"Night to Remember, A (1958)",1958,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3406,Captain Horatio Hornblower R.N. (1951),1951,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3408,Erin Brockovich (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3409,Final Destination (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3412,"Bear, The (Ours, L') (1988)",1988,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3413,Impact (1949),1949,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3414,Love Is a Many-Splendored Thing (1955),1955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3415,"Mirror, The (Zerkalo) (1975)",1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3417,"Crimson Pirate, The (1952)",1952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Thelma & Louise (1991),1991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3420,...And Justice for All (1979),1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3421,Animal House (1978),1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,She's Gotta Have It (1986),1986,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,School Daze (1988),1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3424,Do the Right Thing (1989),1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3425,Mo' Better Blues (1990),1990,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3426,Jungle Fever (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3427,Coogan's Bluff (1968),1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3428,"Champ, The (1979)",1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3429,Creature Comforts (1989),1989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,Death Wish (1974),1974,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3431,Death Wish 2 (1982),1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3432,Death Wish 3 (1985),1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3433,Death Wish 4: The Crackdown (1987),1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3434,Death Wish 5: The Face of Death (1994),1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3435,Double Indemnity (1944),1944,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3436,Dying Young (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3437,Cool as Ice (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3438,Teenage Mutant Ninja Turtles (1990),1990,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1991,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3440,Teenage Mutant Ninja Turtles III (1993),1993,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3441,Red Dawn (1984),1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3442,Band of the Hand (1986),1986,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3443,Born American (1986),1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3444,Bloodsport (1988),1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,Eyes of Laura Mars (1978),1978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,Funny Bones (1995),1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3447,"Good Earth, The (1937)",1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3448,"Good Morning, Vietnam (1987)",1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3449,"Good Mother, The (1988)",1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3450,Grumpy Old Men (1993),1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,Guess Who's Coming to Dinner (1967),1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3452,Romeo Must Die (2000),2000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3453,Here on Earth (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3454,Whatever It Takes (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3456,"Color of Paradise, The (Rang-e khoda) (1999)",1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3457,Waking the Dead (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3459,Gothic (1986),1986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3461,Lord of the Flies (1963),1963,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3462,Modern Times (1936),1936,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3466,Heart and Souls (1993),1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3467,Hud (1963),1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3468,"Hustler, The (1961)",1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3469,Inherit the Wind (1960),1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3470,Dersu Uzala (1975),1975,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3471,Close Encounters of the Third Kind (1977),1977,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,Retroactive (1997),1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3475,"Place in the Sun, A (1951)",1951,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3476,Jacob's Ladder (1990),1990,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3477,Empire Records (1995),1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3478,"Bamba, La (1987)",1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3479,Ladyhawke (1985),1985,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3480,Lucas (1986),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3481,High Fidelity (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3483,"Road to El Dorado, The (2000)",2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,"Skulls, The (2000)",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3487,El Dorado (1966),1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3489,Hook (1991),1991,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3490,Horror Express (1972),1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3491,My Chauffeur (1986),1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,"Son of the Sheik, The (1926)",1926,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3494,True Grit (1969),1969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3496,Madame Sousatzka (1988),1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3497,Max Dugan Returns (1983),1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Midnight Express (1978),1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3499,Misery (1990),1990,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3500,Mr. Saturday Night (1992),1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3501,Murphy's Romance (1985),1985,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3502,My Life (1993),1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3503,Solaris (Solyaris) (1972),1972,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3504,Network (1976),1976,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3505,No Way Out (1987),1987,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3506,North Dallas Forty (1979),1979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3507,"Odd Couple, The (1968)",1968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,"Outlaw Josey Wales, The (1976)",1976,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3510,Frequency (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3512,Return to Me (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3513,Rules of Engagement (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3515,Me Myself I (2000),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3516,"Bell, Book and Candle (1958)",1958,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3518,"End of Violence, The (1997)",1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3519,Force 10 from Navarone (1978),1978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3520,How to Stuff a Wild Bikini (1965),1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,Mystery Train (1989),1989,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3524,Arthur (1981),1981,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,Bachelor Party (1984),1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,Parenthood (1989),1989,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3527,Predator (1987),1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3528,"Prince of Tides, The (1991)",1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3529,"Postman Always Rings Twice, The (1981)",1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3531,All the Vermeers in New York (1990),1990,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3534,28 Days (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3535,American Psycho (2000),2000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3536,Keeping the Faith (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3537,Where the Money Is (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3538,East is East (1999),1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,"Filth and the Fury, The (2000)",2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3540,Passion of Mind (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3543,Diner (1982),1982,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3545,Cabaret (1972),1972,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3546,What Ever Happened to Baby Jane? (1962),1962,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3547,Prick Up Your Ears (1987),1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3548,Auntie Mame (1958),1958,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3549,Guys and Dolls (1955),1955,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3550,"Hunger, The (1983)",1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3551,Marathon Man (1976),1976,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3552,Caddyshack (1980),1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,Gossip (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3554,Love and Basketball (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3555,U-571 (2000),2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3556,"Virgin Suicides, The (1999)",1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3557,Jennifer 8 (1992),1992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3559,Limelight (1952),1952,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3564,"Flintstones in Viva Rock Vegas, The (2000)",2000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,Where the Heart Is (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3566,"Big Kahuna, The (2000)",2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3567,Bossa Nova (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3569,"Idiots, The (Idioterne) (1998)",1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3571,Time Code (2000),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3572,Carnosaur (1993),1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3573,Carnosaur 2 (1995),1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3574,Carnosaur 3: Primal Species (1996),1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3576,"Hidden, The (1987)",1987,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3577,Two Moon Junction (1988),1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3578,Gladiator (2000),2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3580,Up at the Villa (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3581,Human Traffic (1999),1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
